char_len,token_count_space,avg_token_len,hangul_char_count,english_char_count,digit_char_count,special_char_count,hangul_ratio,english_ratio,digit_ratio,special_ratio,has_hangul,has_english,has_digit,is_kor_eng_mixed,has_question_mark,has_exclamation_mark,has_tilde,has_ellipsis,has_chosung,chosung_count,has_laughter_kk,has_laughter_hh,count_kk,count_hh,has_repeated_char,max_repeated_char_len,repeated_char_count,morph_count,unique_morph_count,pos_type_count,noun_count,noun_ratio,verb_count,verb_ratio,adjective_count,adjective_ratio,adverb_count,adverb_ratio,interjection_count,interjection_ratio,josa_count,josa_ratio,eomi_count,eomi_ratio,is_word_like,is_phrase_like,is_sentence_like,is_question_like,is_exclamation_like,is_command_like,has_abbreviation_pattern,has_initialism_pattern,has_meme_template_pattern,has_quote_like_pattern,syllable_count,avg_syllable_per_token,same_syllable_repeat_count,max_same_syllable_repeat_len,initial_consonant_repeat_score,vowel_repeat_score,final_consonant_ratio,no_final_consonant_ratio,rhythm_score,pronunciation_simplicity_score
13,4,2.5,6,0,4,0,0.46153846153846156,0.0,0.3076923076923077,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,5,4,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,0,1,0,0,0,0,0,0,0,0,6,1.5,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.05358983848622454,0.5333333333333334
9,2,4.0,8,0,0,0,0.8888888888888888,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,8,4.0,0,0,0.14285714285714285,0.0,0.5,0.5,0.14285714285714285,0.35
10,3,2.6666666666666665,5,2,0,1,0.5,0.2,0.0,0.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,5,1.6666666666666667,0,0,0.5,0.0,0.2,0.8,0.21813852924280963,0.65
18,4,3.75,15,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,9,9,5,4,0.4444444444444444,2,0.2222222222222222,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,2,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,15,3.75,1,2,0.14285714285714285,0.21428571428571427,0.4666666666666667,0.5333333333333333,0.42605280746375135,0.26666666666666666
9,3,2.3333333333333335,7,0,0,0,0.7777777777777778,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,2,0.3333333333333333,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0,1,0,1,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.3333333333333333,0.0,0.2857142857142857,0.7142857142857143,0.16796227589829593,0.5071428571428571
21,9,1.4444444444444444,13,0,0,0,0.6190476190476191,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,6,2,0.13333333333333333,3,0.2,0,0.0,6,0.4,0,0.0,0,0.0,3,0.2,0,0,1,0,0,1,0,0,0,0,13,1.4444444444444444,0,0,0.3333333333333333,0.0,0.3076923076923077,0.6923076923076923,0.16680455148361276,0.34615384615384615
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,0.5,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,1,2,0.6666666666666666,0.3333333333333333,0.25,0.75,0.7,0.675
22,5,3.6,12,0,0,6,0.5454545454545454,0.0,0.0,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,12,10,7,1,0.08333333333333333,2,0.16666666666666666,0,0.0,2,0.16666666666666666,0,0.0,0,0.0,3,0.25,0,1,0,0,0,0,0,0,0,0,12,2.4,0,0,0.0,0.2727272727272727,0.25,0.75,0.08723452948981875,0.375
11,3,3.0,9,0,0,0,0.8181818181818182,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0.2,0,0.0,1,0.2,1,0.2,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,9,3.0,0,0,0.125,0.125,0.3333333333333333,0.6666666666666667,0.10392135623730951,0.38333333333333336
16,4,3.25,13,0,0,0,0.8125,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,2,0.25,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,3,0.375,0,1,0,0,0,0,0,0,0,0,13,3.25,0,0,0.3333333333333333,0.08333333333333333,0.5384615384615384,0.46153846153846156,0.18644971874147043,0.23076923076923078
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
12,3,3.3333333333333335,10,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,3,0.375,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,2,0.25,0,1,0,0,0,0,0,0,0,0,10,3.3333333333333335,0,0,0.0,0.3333333333333333,0.6,0.4,0.1346289425649626,0.2
10,3,2.6666666666666665,8,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,0.0,2,0.3333333333333333,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,2,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,8,2.6666666666666665,0,0,0.0,0.14285714285714285,0.25,0.75,0.06561294939953653,0.475
21,6,2.6666666666666665,12,0,0,2,0.5714285714285714,0.0,0.0,0.09523809523809523,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,13,12,3,0.2,2,0.13333333333333333,0,0.0,0,0.0,0,0.0,2,0.13333333333333333,3,0.2,0,0,1,0,0,0,0,0,0,0,12,2.0,0,0,0.0,0.0,0.5833333333333334,0.41666666666666663,0.051471862576142974,0.20833333333333331
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,1.0,0.0,0.13333333333333333,0.3
15,4,3.0,10,0,0,2,0.6666666666666666,0.0,0.0,0.13333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,7,5,2,0.2857142857142857,0,0.0,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,2,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,10,2.5,0,0,0.1111111111111111,0.1111111111111111,0.7,0.30000000000000004,0.10050452983387337,0.15000000000000002
18,6,2.1666666666666665,13,0,0,0,0.7222222222222222,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,4,0.3076923076923077,2,0.15384615384615385,1,0.07692307692307693,0,0.0,0,0.0,3,0.23076923076923078,3,0.23076923076923078,0,0,1,0,0,0,0,0,0,0,13,2.1666666666666665,0,0,0.16666666666666666,0.16666666666666666,0.46153846153846156,0.5384615384615384,0.1426036819980388,0.2692307692307692
12,2,5.5,11,0,0,0,0.9166666666666666,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,2,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,11,5.5,0,0,0.0,0.1,0.45454545454545453,0.5454545454545454,0.08666666666666667,0.2727272727272727
10,3,2.6666666666666665,6,0,0,2,0.6,0.0,0.0,0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,4,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,0,6,2.0,0,0,0.2,0.2,0.5,0.5,0.16796227589829593,0.45
15,4,3.0,11,0,0,1,0.7333333333333333,0.0,0.0,0.06666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,4,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4444444444444444,0,0.0,0,1,0,0,0,0,0,0,0,0,11,2.75,0,0,0.2,0.4,0.6363636363636364,0.36363636363636365,0.18494897427831783,0.18181818181818182
4,1,4.0,3,0,0,1,0.75,0.0,0.0,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
4,1,4.0,3,0,0,1,0.75,0.0,0.0,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
20,6,2.5,14,0,0,1,0.7,0.0,0.0,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,11,3,0.25,2,0.16666666666666666,1,0.08333333333333333,0,0.0,0,0.0,2,0.16666666666666666,3,0.25,0,0,1,0,0,0,0,0,0,0,14,2.3333333333333335,0,0,0.07692307692307693,0.0,0.35714285714285715,0.6428571428571428,0.07416439376931735,0.3214285714285714
27,7,3.0,20,0,0,1,0.7407407407407407,0.0,0.0,0.037037037037037035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,13,6,0.3157894736842105,1,0.05263157894736842,0,0.0,0,0.0,0,0.0,6,0.3157894736842105,3,0.15789473684210525,0,0,1,0,0,0,0,0,0,0,20,2.857142857142857,0,0,0.10526315789473684,0.10526315789473684,0.35,0.65,0.08449809713575149,0.325
18,6,2.1666666666666665,11,0,2,0,0.6111111111111112,0.0,0.1111111111111111,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,13,12,13,2,0.15384615384615385,2,0.15384615384615385,1,0.07692307692307693,1,0.07692307692307693,0,0.0,3,0.23076923076923078,3,0.23076923076923078,0,0,1,0,0,0,0,0,0,0,11,1.8333333333333333,0,0,0.3,0.1,0.36363636363636365,0.6363636363636364,0.1828502972096815,0.3181818181818182
10,3,2.6666666666666665,7,0,0,1,0.7,0.0,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,0.16666666666666666,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.06796227589829593,0.5071428571428571
13,4,2.5,10,0,0,0,0.7692307692307693,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,2,0.2,2,0.2,0,0.0,0,0.0,0,0.0,2,0.2,3,0.3,0,1,0,0,0,0,0,0,0,0,10,2.5,0,0,0.3333333333333333,0.0,0.4,0.6,0.14721359549995794,0.3
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,2,0.5,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.4,0.0,0.6666666666666666,0.33333333333333337,0.22,0.3666666666666667
10,2,4.5,9,0,0,0,0.9,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,6,6,3,0.42857142857142855,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857142857142857,1,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,9,4.5,2,2,0.625,0.375,0.4444444444444444,0.5555555555555556,0.9291666666666667,0.3277777777777778
11,2,5.0,10,0,0,0,0.9090909090909091,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0,0,0,10,5.0,0,0,0.1111111111111111,0.1111111111111111,0.2,0.8,0.15555555555555556,0.4
21,10,1.2,12,0,0,0,0.5714285714285714,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,1,0.1,0,0.0,0,0.0,9,0.9,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,12,1.2,1,9,0.7272727272727273,0.7272727272727273,0.75,0.25,0.7261363636363637,0.125
11,3,3.0,9,0,0,0,0.8181818181818182,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,1,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,9,3.0,2,2,0.25,0.75,0.1111111111111111,0.8888888888888888,0.9249999999999999,0.4944444444444444
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0.0,0.0,0.6,0.4,0.11666666666666667,0.45
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.5,0.0,0.3333333333333333,0.6666666666666667,0.30000000000000004,0.6833333333333333
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.5,0.0,0.0,1.0,0.30000000000000004,0.85
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.6666666666666666,0.33333333333333337,0.25,0.5166666666666666
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666667,0.25,0.6833333333333333
7,2,3.0,4,0,2,0,0.5714285714285714,0.0,0.2857142857142857,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,6,5,1,0.16666666666666666,0,0.0,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,1,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.5,0.5,0.08333333333333334,0.55
3,1,3.0,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.2,0.2,0.16666666666666666,0.8333333333333334,0.15000000000000002,0.6166666666666667
7,1,7.0,2,5,0,0,0.2857142857142857,0.7142857142857143,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.75,0.25,0.13333333333333333,0.425
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.0,1.0,0.25,0.85
14,5,2.0,10,0,0,0,0.7142857142857143,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,2,0.2,1,0.1,0,0.0,2,0.2,0,0.0,1,0.1,2,0.2,0,1,0,0,0,0,0,0,0,0,10,2.0,0,0,0.3333333333333333,0.2222222222222222,0.6,0.4,0.2057018557721651,0.2
12,4,2.25,9,0,0,0,0.75,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,2,0.25,1,0.125,1,0.125,0,0.0,0,0.0,2,0.25,2,0.25,0,1,0,0,0,0,0,0,0,0,9,2.25,0,0,0.125,0.0,0.4444444444444444,0.5555555555555556,0.0853531924720898,0.3277777777777778
21,7,2.142857142857143,14,0,0,1,0.6666666666666666,0.0,0.0,0.047619047619047616,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,11,2,0.14285714285714285,3,0.21428571428571427,1,0.07142857142857142,0,0.0,0,0.0,2,0.14285714285714285,4,0.2857142857142857,0,0,1,1,0,0,0,0,0,0,14,2.0,0,0,0.07692307692307693,0.15384615384615385,0.2857142857142857,0.7142857142857143,0.11486356182892263,0.35714285714285715
6,1,6.0,6,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,6,6.0,0,0,0.0,0.8,0.3333333333333333,0.6666666666666667,0.26,0.5333333333333334
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.6666666666666666,0.33333333333333337,0.25,0.5166666666666666
17,5,2.6,13,0,0,0,0.7647058823529411,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,4,0.4,2,0.2,1,0.1,0,0.0,0,0.0,0,0.0,3,0.3,0,1,0,0,0,0,0,0,0,0,13,2.6,0,0,0.08333333333333333,0.08333333333333333,0.23076923076923078,0.7692307692307692,0.10878535764605674,0.3846153846153846
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,1.0,0.0,0.5,0.5,0.4666666666666667,0.65
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0.0,0.5,0.2,0.8,0.21666666666666667,0.65
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.25,0.75,0.08333333333333334,0.675
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.0,1.0,0.16666666666666669,0.9
8,2,3.5,7,0,0,0,0.875,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,7,3.5,0,0,0.0,0.3333333333333333,0.5714285714285714,0.4285714285714286,0.13333333333333333,0.3642857142857143
17,5,2.6,13,0,0,0,0.7647058823529411,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,5,0.45454545454545453,0,0.0,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,1,0.09090909090909091,0,1,0,0,0,0,0,0,0,0,13,2.6,0,0,0.0,0.0,0.46153846153846156,0.5384615384615384,0.05555555555555556,0.2692307692307692
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.3333333333333333,0.25,0.75,0.2,0.675
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.2,0.0,0.3333333333333333,0.6666666666666667,0.16,0.5333333333333334
14,2,6.5,13,0,0,0,0.9285714285714286,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8,1,0.07142857142857142,5,0.35714285714285715,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,6,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,13,6.5,0,0,0.0,0.16666666666666666,0.38461538461538464,0.6153846153846154,0.07333333333333333,0.3076923076923077
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.3333333333333333,0.0,0.25,0.75,0.23333333333333334,0.675
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
13,4,2.5,8,0,2,0,0.6153846153846154,0.0,0.15384615384615385,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,5,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,1,0,0,0,0,0,0,0,0,8,2.0,0,0,0.14285714285714285,0.0,0.5,0.5,0.09644698134336739,0.35
5,1,5.0,3,0,2,0,0.6,0.0,0.4,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
6,1,6.0,6,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,1,0.16666666666666666,2,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,6,6.0,0,0,0.0,0.2,0.3333333333333333,0.6666666666666667,0.14,0.5333333333333334
